,Manufacturer,Model,HorsePower,Cylinders,Category,Price
6095,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",29280
6096,Volkswagen,Jetta,170.0,4.0,No Category,23650
6097,Volkswagen,Jetta,170.0,4.0,No Category,25380
6098,Volkswagen,Jetta,150.0,4.0,Diesel,25175
6099,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",26920
6100,Volkswagen,Jetta,170.0,4.0,No Category,20895
6101,Volkswagen,Jetta,150.0,4.0,Diesel,21640
6102,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",26920
6103,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",28020
6104,Volkswagen,Jetta,150.0,4.0,Diesel,22740
6105,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",30380
6106,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",29280
6107,Volkswagen,Jetta,150.0,4.0,Diesel,24075
6108,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",30380
6109,Volkswagen,Jetta,115.0,4.0,No Category,16215
6110,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",28020
6111,Volkswagen,Jetta,115.0,4.0,No Category,17325
6112,Volkswagen,Jetta,170.0,4.0,No Category,20095
6113,Volkswagen,Jetta,170.0,4.0,No Category,23650
6114,Volkswagen,Jetta,170.0,4.0,No Category,18995
6115,Volkswagen,Jetta,150.0,4.0,Diesel,26410
6116,Volkswagen,Jetta,170.0,4.0,No Category,22325
6117,Volkswagen,Jetta,170.0,4.0,No Category,20095
6118,Volkswagen,Jetta,170.0,4.0,No Category,25380
6119,Volkswagen,Jetta,170.0,4.0,Hybrid,31670
6120,Volkswagen,Jetta,115.0,4.0,No Category,18425
6121,Volkswagen,Jetta,150.0,4.0,Diesel,27510
6122,Volkswagen,Jetta,115.0,4.0,No Category,19420
6123,Volkswagen,Jetta,115.0,4.0,No Category,18320
6124,Volkswagen,Jetta,170.0,4.0,No Category,18995
6125,Volkswagen,Jetta,170.0,4.0,No Category,21995
6126,Volkswagen,Jetta,150.0,4.0,No Category,22325
6127,Volkswagen,Jetta,170.0,4.0,No Category,23650
6128,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",29280
6129,Volkswagen,Jetta,150.0,4.0,No Category,19775
6130,Volkswagen,Jetta,170.0,4.0,No Category,25380
6131,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",28020
6132,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",26920
6133,Volkswagen,Jetta,150.0,4.0,No Category,18675
6134,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",26920
6135,Volkswagen,Jetta,170.0,4.0,No Category,23650
6136,Volkswagen,Jetta,170.0,4.0,No Category,21995
6137,Volkswagen,Jetta,150.0,4.0,No Category,18995
6138,Volkswagen,Jetta,150.0,4.0,No Category,20095
6139,Volkswagen,Jetta,170.0,4.0,No Category,20895
6140,Volkswagen,Jetta,170.0,4.0,Hybrid,31120
6141,Volkswagen,Jetta,150.0,4.0,No Category,17680
6142,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",28020
6143,Volkswagen,Jetta,150.0,4.0,No Category,18780
6144,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",30380
6145,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",30380
6146,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",29280
6147,Volkswagen,Jetta,170.0,4.0,No Category,25380
6148,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",28995
6149,Volkswagen,Jetta,150.0,4.0,No Category,21995
6150,Volkswagen,Jetta,150.0,4.0,No Category,20895
6151,Volkswagen,Jetta,150.0,4.0,No Category,18995
6152,Volkswagen,Jetta,150.0,4.0,No Category,17895
6153,Volkswagen,Jetta,170.0,4.0,No Category,24995
6154,Volkswagen,Jetta,210.0,4.0,"Factory Tuner,Performance",27895
6155,GMC,Jimmy,190.0,6.0,No Category,2347
6156,GMC,Jimmy,190.0,6.0,No Category,2554
6157,GMC,Jimmy,190.0,6.0,No Category,2590
6158,GMC,Jimmy,190.0,6.0,No Category,2182
6159,GMC,Jimmy,190.0,6.0,No Category,2691
6160,GMC,Jimmy,190.0,6.0,No Category,2317
6161,GMC,Jimmy,190.0,6.0,No Category,2368
6162,GMC,Jimmy,190.0,6.0,No Category,2377
6163,GMC,Jimmy,190.0,6.0,No Category,2251
6164,GMC,Jimmy,190.0,6.0,No Category,2038
6165,GMC,Jimmy,190.0,6.0,No Category,2407
6166,GMC,Jimmy,190.0,6.0,No Category,2463
6167,GMC,Jimmy,190.0,6.0,No Category,2773
6168,GMC,Jimmy,190.0,6.0,No Category,2756
6169,GMC,Jimmy,190.0,6.0,No Category,2590
6170,GMC,Jimmy,190.0,6.0,No Category,2916
6171,GMC,Jimmy,190.0,6.0,No Category,2322
6172,GMC,Jimmy,190.0,6.0,No Category,2623
6173,GMC,Jimmy,190.0,6.0,No Category,2655
6174,GMC,Jimmy,190.0,6.0,No Category,2578
6175,GMC,Jimmy,190.0,6.0,No Category,26770
6176,GMC,Jimmy,190.0,6.0,No Category,22270
6177,GMC,Jimmy,190.0,6.0,No Category,25170
6178,GMC,Jimmy,190.0,6.0,No Category,31925
6179,GMC,Jimmy,190.0,6.0,No Category,19270
6180,GMC,Jimmy,190.0,6.0,No Category,22170
6181,GMC,Jimmy,190.0,6.0,No Category,30225
6182,GMC,Jimmy,190.0,6.0,No Category,28225
6183,GMC,Jimmy,190.0,6.0,No Category,33920
6184,GMC,Jimmy,190.0,6.0,No Category,28770
6185,GMC,Jimmy,190.0,6.0,No Category,29925
6186,Dodge,Journey,283.0,6.0,Crossover,33295
6187,Dodge,Journey,283.0,6.0,Crossover,33295
6188,Dodge,Journey,283.0,6.0,Crossover,27395
6189,Dodge,Journey,283.0,6.0,Crossover,28695
6190,Dodge,Journey,173.0,4.0,Crossover,26595
6191,Dodge,Journey,173.0,4.0,Crossover,23495
6192,Dodge,Journey,283.0,6.0,Crossover,29995
6193,Dodge,Journey,173.0,4.0,Crossover,25195
6194,Dodge,Journey,173.0,4.0,Crossover,20695
6195,Dodge,Journey,283.0,6.0,Crossover,31395
6196,Dodge,Journey,283.0,6.0,Crossover,31395
6197,Dodge,Journey,173.0,4.0,Crossover,27395
6198,Dodge,Journey,173.0,4.0,Crossover,26295
6199,Dodge,Journey,283.0,6.0,Crossover,26595
6200,Dodge,Journey,283.0,6.0,Crossover,33695
6201,Dodge,Journey,283.0,6.0,Crossover,28395
6202,Dodge,Journey,283.0,6.0,"Crossover,Flex Fuel",31795
6203,Dodge,Journey,283.0,6.0,Crossover,30895
6204,Dodge,Journey,173.0,4.0,Crossover,20995
6205,Dodge,Journey,173.0,4.0,Crossover,24895
6206,Dodge,Journey,283.0,6.0,Crossover,29795
6207,Dodge,Journey,173.0,4.0,Crossover,20995
6208,Dodge,Journey,283.0,6.0,Crossover,33695
6209,Dodge,Journey,173.0,4.0,Crossover,26295
6210,Dodge,Journey,283.0,6.0,Crossover,29795
6211,Dodge,Journey,283.0,6.0,"Crossover,Flex Fuel",31795
6212,Dodge,Journey,283.0,6.0,Crossover,30995
6213,Dodge,Journey,283.0,6.0,Crossover,26595
6214,Dodge,Journey,173.0,4.0,Crossover,27495
6215,Dodge,Journey,283.0,6.0,Crossover,28395
6216,Dodge,Journey,173.0,4.0,Crossover,24895
6217,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",25240
6218,Nissan,Juke,215.0,4.0,"Crossover,Hatchback,Factory Tuner,Performance",28020
6219,Nissan,Juke,211.0,4.0,"Crossover,Hatchback,Factory Tuner,Performance",30020
6220,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",26940
6221,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",20250
6222,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",22300
6223,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",24150
6224,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",22100
6225,Nissan,Juke,188.0,4.0,"Crossover,Hatchback,Performance",27230
6226,Nissan,Juke,188.0,4.0,"Crossover,Hatchback,Performance",24830
6227,Nissan,Juke,188.0,4.0,"Crossover,Hatchback,Performance",24830
6228,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",22100
6229,Nissan,Juke,211.0,4.0,"Crossover,Hatchback,Factory Tuner,Performance",28020
6230,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",22300
6231,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",24150
6232,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",26940
6233,Nissan,Juke,215.0,4.0,"Crossover,Hatchback,Factory Tuner,Performance",30020
6234,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",20250
6235,Nissan,Juke,188.0,4.0,"Crossover,Hatchback,Performance",27230
6236,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",25240
6237,Nissan,Juke,215.0,4.0,"Crossover,Hatchback,Factory Tuner,Performance",28020
6238,Nissan,Juke,188.0,4.0,"Crossover,Hatchback,Performance",24830
6239,Nissan,Juke,211.0,4.0,"Crossover,Hatchback,Factory Tuner,Performance",30020
6240,Nissan,Juke,188.0,4.0,"Crossover,Hatchback,Performance",27230
6241,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",26940
6242,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",24400
6243,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",22100
6244,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",20250
6245,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",22550
6246,Nissan,Juke,188.0,4.0,"Crossover,Hatchback",25240
6247,Subaru,Justy,73.0,3.0,Hatchback,2000
6248,Subaru,Justy,73.0,3.0,Hatchback,2000
6249,Subaru,Justy,66.0,3.0,Hatchback,2000
6250,Subaru,Justy,73.0,3.0,Hatchback,2000
6251,Subaru,Justy,73.0,3.0,Hatchback,2000
6252,Subaru,Justy,73.0,3.0,Hatchback,2000
6253,Subaru,Justy,73.0,3.0,Hatchback,2000
6254,Subaru,Justy,73.0,3.0,Hatchback,2000
6255,Subaru,Justy,73.0,3.0,Hatchback,2000
6256,Subaru,Justy,73.0,3.0,Hatchback,2000
6257,Infiniti,JX,265.0,6.0,"Crossover,Luxury",41250
6258,Infiniti,JX,265.0,6.0,"Crossover,Luxury",42650
6259,Kia,K900,420.0,8.0,"Luxury,High-Performance",59900
6260,Kia,K900,420.0,8.0,"Luxury,High-Performance",54500
6261,Kia,K900,311.0,6.0,Luxury,49000
6262,Kia,K900,420.0,8.0,"Luxury,High-Performance",61900
6263,Kia,K900,311.0,6.0,Luxury,54900
6264,Suzuki,Kizashi,180.0,4.0,No Category,21049
6265,Suzuki,Kizashi,180.0,4.0,No Category,22049
6266,Suzuki,Kizashi,180.0,4.0,No Category,24149
6267,Suzuki,Kizashi,180.0,4.0,No Category,27299
6268,Suzuki,Kizashi,180.0,4.0,No Category,23399
6269,Suzuki,Kizashi,185.0,4.0,No Category,24849
6270,Suzuki,Kizashi,185.0,4.0,No Category,23049
6271,Suzuki,Kizashi,180.0,4.0,No Category,25949
6272,Suzuki,Kizashi,180.0,4.0,No Category,22099
6273,Suzuki,Kizashi,180.0,4.0,No Category,25499
6274,Suzuki,Kizashi,185.0,4.0,No Category,18999
6275,Suzuki,Kizashi,180.0,4.0,No Category,23899
6276,Suzuki,Kizashi,180.0,4.0,No Category,25249
6277,Suzuki,Kizashi,180.0,4.0,No Category,27549
6278,Suzuki,Kizashi,180.0,4.0,No Category,22299
6279,Suzuki,Kizashi,180.0,4.0,No Category,23649
6280,Suzuki,Kizashi,180.0,4.0,No Category,25749
6281,Suzuki,Kizashi,180.0,4.0,No Category,24399
6282,Suzuki,Kizashi,185.0,4.0,No Category,18999
6283,Suzuki,Kizashi,180.0,4.0,No Category,26199
6284,Suzuki,Kizashi,185.0,4.0,No Category,25099
6285,Suzuki,Kizashi,180.0,4.0,No Category,20999
6286,Suzuki,Kizashi,185.0,4.0,No Category,22249
6287,Suzuki,Kizashi,180.0,4.0,No Category,27549
6288,Suzuki,Kizashi,180.0,4.0,No Category,26199
6289,Suzuki,Kizashi,180.0,4.0,No Category,22349
6290,Suzuki,Kizashi,180.0,4.0,No Category,25799
6291,Suzuki,Kizashi,180.0,4.0,No Category,21749
6292,Suzuki,Kizashi,180.0,4.0,No Category,23249
6293,Suzuki,Kizashi,180.0,4.0,No Category,28999
6294,Suzuki,Kizashi,185.0,4.0,No Category,19999
6295,Suzuki,Kizashi,180.0,4.0,No Category,27199
6296,Buick,LaCrosse,182.0,4.0,"Flex Fuel,Hybrid",35725
6297,Buick,LaCrosse,304.0,6.0,Flex Fuel,31065
6298,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance",40500
6299,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance",39970
6300,Buick,LaCrosse,182.0,4.0,"Flex Fuel,Hybrid",33635
6301,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance",38025
6302,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance",38730
6303,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance",34065
6304,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance",40145
6305,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance",38905
6306,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance,Hybrid",35900
6307,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance,Hybrid",33810
6308,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance",40675
6309,Buick,LaCrosse,304.0,6.0,"Flex Fuel,Performance",38200
6310,Buick,LaCrosse,304.0,6.0,Flex Fuel,31065
6311,Buick,LaCrosse,310.0,6.0,Performance,36065
6312,Buick,LaCrosse,310.0,6.0,Performance,38665
6313,Buick,LaCrosse,310.0,6.0,Performance,43265
6314,Buick,LaCrosse,310.0,6.0,Performance,32065
6315,Buick,LaCrosse,310.0,6.0,Performance,41065
6316,Mitsubishi,Lancer Evolution,291.0,4.0,"Factory Tuner,Performance",37895
6317,Mitsubishi,Lancer Evolution,291.0,4.0,"Factory Tuner,Performance",34695
6318,Mitsubishi,Lancer Evolution,291.0,4.0,"Factory Tuner,Performance",38195
6319,Mitsubishi,Lancer Evolution,291.0,4.0,"Factory Tuner,Performance",34995
6320,Mitsubishi,Lancer Evolution,303.0,4.0,"Factory Tuner,High-Performance",37995
6321,Mitsubishi,Lancer Evolution,291.0,4.0,"Factory Tuner,Performance",34495
6322,Mitsubishi,Lancer Evolution,291.0,4.0,"Factory Tuner,Performance",38995
6323,Mitsubishi,Lancer Sportback,168.0,4.0,Hatchback,21345
6324,Mitsubishi,Lancer Sportback,148.0,4.0,Hatchback,18395
6325,Mitsubishi,Lancer Sportback,148.0,4.0,Hatchback,18495
6326,Mitsubishi,Lancer Sportback,168.0,4.0,Hatchback,21495
6327,Mitsubishi,Lancer Sportback,168.0,4.0,Hatchback,21945
6328,Mitsubishi,Lancer Sportback,148.0,4.0,Hatchback,18595
6329,Mitsubishi,Lancer,148.0,4.0,No Category,17395
6330,Mitsubishi,Lancer,237.0,4.0,Performance,29495
6331,Mitsubishi,Lancer,168.0,4.0,No Category,20595
6332,Mitsubishi,Lancer,168.0,4.0,No Category,21595
6333,Mitsubishi,Lancer,168.0,4.0,No Category,20995
6334,Mitsubishi,Lancer,148.0,4.0,No Category,18295
6335,Mitsubishi,Lancer,148.0,4.0,No Category,18595
6336,Mitsubishi,Lancer,168.0,4.0,No Category,20995
6337,Mitsubishi,Lancer,148.0,4.0,No Category,17595
6338,Mitsubishi,Lancer,168.0,4.0,No Category,23495
6339,Mitsubishi,Lancer,168.0,4.0,No Category,22495
6340,Mitsubishi,Lancer,168.0,4.0,No Category,19995
6341,Mitsubishi,Lancer,168.0,4.0,No Category,21995
6342,Mitsubishi,Lancer,168.0,4.0,No Category,20295
6343,Mitsubishi,Lancer,168.0,4.0,No Category,21095
6344,Mitsubishi,Lancer,148.0,4.0,No Category,18795
6345,Mitsubishi,Lancer,148.0,4.0,No Category,17795
6346,Mitsubishi,Lancer,168.0,4.0,No Category,22095
6347,Toyota,Land Cruiser,381.0,8.0,Luxury,80155
6348,Toyota,Land Cruiser,381.0,8.0,Luxury,83825
6349,Toyota,Land Cruiser,381.0,8.0,Luxury,84325
6350,Maybach,Landaulet,620.0,12.0,"Exotic,Luxury,High-Performance",1380000
6351,Maybach,Landaulet,620.0,12.0,"Exotic,Luxury,Performance",1382750
6352,Plymouth,Laser,92.0,4.0,Hatchback,2000
6353,Plymouth,Laser,135.0,4.0,Hatchback,2000
6354,Plymouth,Laser,195.0,4.0,"Hatchback,Performance",2000
6355,Plymouth,Laser,195.0,4.0,"Hatchback,Performance",2000
6356,Plymouth,Laser,195.0,4.0,"Hatchback,Performance",2000
6357,Plymouth,Laser,195.0,4.0,"Hatchback,Performance",2000
6358,Plymouth,Laser,92.0,4.0,Hatchback,2000
6359,Plymouth,Laser,135.0,4.0,Hatchback,2000
6360,Plymouth,Laser,195.0,4.0,"Hatchback,Performance",2000
6361,Plymouth,Laser,92.0,4.0,Hatchback,2000
6362,Plymouth,Laser,195.0,4.0,"Hatchback,Performance",2000
6363,Plymouth,Laser,135.0,4.0,Hatchback,2000
6364,Chrysler,Le Baron,141.0,6.0,No Category,2000
6365,Chrysler,Le Baron,141.0,6.0,No Category,2000
6366,Chrysler,Le Baron,100.0,4.0,No Category,2000
6367,Chrysler,Le Baron,141.0,6.0,No Category,2000
6368,Chrysler,Le Baron,100.0,4.0,No Category,2000
6369,Chrysler,Le Baron,141.0,6.0,No Category,2000
6370,Chrysler,Le Baron,100.0,4.0,No Category,2000
6371,Chrysler,Le Baron,141.0,6.0,No Category,2000
6372,Chrysler,Le Baron,141.0,6.0,No Category,2000
6373,Chrysler,Le Baron,142.0,6.0,No Category,2000
6374,Chrysler,Le Baron,142.0,6.0,No Category,2000
6375,Chrysler,Le Baron,141.0,6.0,No Category,2000
6376,Pontiac,Le Mans,74.0,4.0,No Category,2000
6377,Pontiac,Le Mans,74.0,4.0,No Category,2000
6378,Pontiac,Le Mans,74.0,4.0,No Category,2000
6379,Pontiac,Le Mans,74.0,4.0,No Category,2000
6380,Pontiac,Le Mans,74.0,4.0,No Category,2000
6381,Pontiac,Le Mans,74.0,4.0,No Category,2000
6382,Pontiac,Le Mans,74.0,4.0,No Category,2000
6383,Pontiac,Le Mans,74.0,4.0,No Category,2000
6384,Pontiac,Le Mans,74.0,4.0,No Category,2000
6395,Subaru,Legacy,175.0,4.0,No Category,26495
6396,Subaru,Legacy,256.0,6.0,Performance,29595
6397,Subaru,Legacy,175.0,4.0,No Category,26795
6398,Subaru,Legacy,175.0,4.0,No Category,23495
6399,Subaru,Legacy,175.0,4.0,No Category,21995
6400,Subaru,Legacy,175.0,4.0,No Category,23795
6401,Subaru,Legacy,175.0,4.0,No Category,21695
6402,Subaru,Legacy,175.0,4.0,No Category,21745
6403,Subaru,Legacy,175.0,4.0,No Category,26845
6404,Subaru,Legacy,256.0,6.0,Performance,29945
6405,Subaru,Legacy,175.0,4.0,No Category,23845
6406,Subaru,Legacy,175.0,4.0,No Category,22045
6407,Subaru,Legacy,175.0,4.0,No Category,27145
6408,Subaru,Legacy,175.0,4.0,No Category,24145
6409,Subaru,Legacy,256.0,6.0,Performance,31640
6410,Subaru,Legacy,175.0,4.0,No Category,23995
6411,Subaru,Legacy,175.0,4.0,No Category,21995
6412,Subaru,Legacy,175.0,4.0,No Category,25995
6413,Subaru,Legacy,175.0,4.0,No Category,28840
6414,Acura,Legend,200.0,6.0,Luxury,2000
6415,Acura,Legend,200.0,6.0,Luxury,2060
6416,Acura,Legend,230.0,6.0,"Luxury,Performance",2042
6417,Acura,Legend,200.0,6.0,Luxury,2000
6418,Acura,Legend,230.0,6.0,"Luxury,Performance",2000
6419,Acura,Legend,230.0,6.0,"Luxury,Performance",2181
6420,Acura,Legend,200.0,6.0,Luxury,2028
6421,Acura,Legend,200.0,6.0,Luxury,2063
6422,Acura,Legend,230.0,6.0,"Luxury,Performance",2066
6423,Acura,Legend,230.0,6.0,"Luxury,Performance",2384
6424,Acura,Legend,200.0,6.0,Luxury,2356
6425,Acura,Legend,230.0,6.0,"Luxury,Performance",2506
6426,Acura,Legend,230.0,6.0,"Luxury,Performance",2265
6427,Acura,Legend,200.0,6.0,Luxury,2144
6428,Acura,Legend,200.0,6.0,Luxury,2135
6429,Acura,Legend,230.0,6.0,"Luxury,Performance",2066
6430,Buick,LeSabre,205.0,6.0,No Category,25645
6431,Buick,LeSabre,205.0,6.0,No Category,31420
6432,Buick,LeSabre,205.0,6.0,No Category,26040
6433,Buick,LeSabre,205.0,6.0,No Category,32085
6434,Buick,LeSabre,205.0,6.0,No Category,26725
6435,Buick,LeSabre,205.0,6.0,No Category,32385
6436,Maserati,Levante,424.0,6.0,"Crossover,Exotic,Luxury,High-Performance",83000
6437,Maserati,Levante,345.0,6.0,"Crossover,Exotic,Luxury,Performance",72000
6438,Lexus,LFA,552.0,10.0,"Exotic,Luxury,High-Performance",375000
6439,Chrysler,LHS,253.0,6.0,Performance,2000
6440,Chrysler,LHS,253.0,6.0,Performance,2087
6441,Chrysler,LHS,253.0,6.0,Performance,28680
6442,Subaru,Loyale,90.0,4.0,No Category,2000
6443,Subaru,Loyale,90.0,4.0,No Category,2000
6444,Subaru,Loyale,90.0,4.0,No Category,2000
6445,Subaru,Loyale,90.0,4.0,No Category,2000
6446,Subaru,Loyale,90.0,4.0,No Category,2000
6447,Subaru,Loyale,90.0,4.0,No Category,2000
6448,Subaru,Loyale,90.0,4.0,No Category,2000
6449,Subaru,Loyale,90.0,4.0,No Category,2000
6450,Subaru,Loyale,90.0,4.0,No Category,2000
6451,Land Rover,LR2,240.0,4.0,"Crossover,Luxury",36400
6452,Land Rover,LR2,240.0,4.0,"Crossover,Luxury",41500
6453,Land Rover,LR2,240.0,4.0,"Crossover,Luxury",38900
6454,Land Rover,LR2,240.0,4.0,"Crossover,Luxury",36600
6455,Land Rover,LR2,240.0,4.0,"Crossover,Luxury",39100
6456,Land Rover,LR2,240.0,4.0,"Crossover,Luxury",41700
6457,Land Rover,LR2,240.0,4.0,"Crossover,Luxury",36600
6458,Land Rover,LR2,240.0,4.0,"Crossover,Luxury",39100
6459,Land Rover,LR2,240.0,4.0,"Crossover,Luxury",41700
6460,Land Rover,LR3,300.0,8.0,Luxury,48525
6461,Land Rover,LR3,300.0,8.0,Luxury,54025
6462,Land Rover,LR3,300.0,8.0,Luxury,45975
6463,Land Rover,LR4,340.0,6.0,Luxury,49700
6464,Land Rover,LR4,340.0,6.0,Luxury,59900
6465,Land Rover,LR4,340.0,6.0,Luxury,54600
6466,Land Rover,LR4,340.0,6.0,Luxury,69279
6467,Land Rover,LR4,340.0,6.0,Luxury,60600
6468,Land Rover,LR4,340.0,6.0,Luxury,50400
6469,Land Rover,LR4,340.0,6.0,Luxury,55300
6470,Land Rover,LR4,340.0,6.0,Luxury,50400
6471,Land Rover,LR4,340.0,6.0,Luxury,55300
6472,Land Rover,LR4,340.0,6.0,Luxury,60600
6473,Lexus,LS 400,290.0,8.0,Luxury,4207
6474,Lexus,LS 400,290.0,8.0,Luxury,4556
6475,Lexus,LS 400,290.0,8.0,Luxury,5035
6476,Lexus,LS 430,290.0,8.0,"Luxury,Performance",55375
6477,Lexus,LS 430,290.0,8.0,"Luxury,Performance",56225
6478,Lexus,LS 430,278.0,8.0,"Luxury,Performance",56525
6479,Lexus,LS 460,360.0,8.0,"Luxury,Performance",82305
6480,Lexus,LS 460,386.0,8.0,"Luxury,High-Performance",84500
6481,Lexus,LS 460,386.0,8.0,"Luxury,Performance",78820
6482,Lexus,LS 460,386.0,8.0,"Luxury,Performance",72520
6483,Lexus,LS 460,360.0,8.0,"Luxury,Performance",75465
6484,Lexus,LS 460,360.0,8.0,"Luxury,Performance",87500
6485,Lexus,LS 460,360.0,8.0,"Luxury,Performance",75465
6486,Lexus,LS 460,386.0,8.0,"Luxury,Performance",78820
6487,Lexus,LS 460,386.0,8.0,"Luxury,Performance",72520
6488,Lexus,LS 460,360.0,8.0,"Luxury,Performance",82305
6489,Lexus,LS 460,359.0,8.0,"Luxury,Performance",82305
6490,Lexus,LS 460,386.0,8.0,"Luxury,Performance",72520
6491,Lexus,LS 460,386.0,8.0,"Luxury,Performance",78820
6492,Lexus,LS 460,359.0,8.0,"Luxury,Performance",75465
6493,Lexus,LS 600h L,438.0,8.0,"Luxury,High-Performance,Hybrid",120060
6494,Lexus,LS 600h L,438.0,8.0,"Luxury,High-Performance,Hybrid",120440
6495,Lexus,LS 600h L,438.0,8.0,"Luxury,High-Performance,Hybrid",120440
6496,Lincoln,LS,232.0,6.0,"Luxury,Performance",36770
6497,Lincoln,LS,280.0,8.0,"Luxury,Performance",43370
6498,Lincoln,LS,232.0,6.0,"Luxury,Performance",36140
6499,Lincoln,LS,280.0,8.0,"Luxury,Performance",39970
6500,Lincoln,LS,232.0,6.0,"Luxury,Performance",32370
6501,Lincoln,LS,280.0,8.0,"Luxury,Performance",43590
6502,Lincoln,LS,232.0,6.0,"Luxury,Performance",32640
6503,Lincoln,LS,232.0,6.0,"Luxury,Performance",36360
6504,Lincoln,LS,232.0,6.0,"Luxury,Performance",36990
6505,Lincoln,LS,280.0,8.0,"Luxury,Performance",40190
6506,Lincoln,LS,280.0,8.0,Luxury,39285
6507,Oldsmobile,LSS,240.0,6.0,No Category,2136
6508,Oldsmobile,LSS,205.0,6.0,No Category,2080
6509,Oldsmobile,LSS,195.0,6.0,No Category,2283
6510,Oldsmobile,LSS,240.0,6.0,No Category,2444
6511,Oldsmobile,LSS,240.0,6.0,No Category,2681
6512,Oldsmobile,LSS,205.0,6.0,No Category,2356
6513,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6514,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6515,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6516,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6517,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6518,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6519,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6520,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6521,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6522,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6523,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6524,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6525,Ford,LTD Crown Victoria,150.0,8.0,No Category,2000
6526,Buick,Lucerne,292.0,8.0,"Factory Tuner,Performance",40205
6527,Buick,Lucerne,227.0,6.0,Flex Fuel,32520
6528,Buick,Lucerne,227.0,6.0,Flex Fuel,29265
6529,Buick,Lucerne,227.0,6.0,Flex Fuel,35770
6530,Buick,Lucerne,227.0,6.0,Flex Fuel,33120
6531,Buick,Lucerne,227.0,6.0,Flex Fuel,35270
6532,Buick,Lucerne,227.0,6.0,Flex Fuel,30770
6533,Buick,Lucerne,227.0,6.0,Flex Fuel,34670
6534,Buick,Lucerne,227.0,6.0,Flex Fuel,35730
6535,Buick,Lucerne,227.0,6.0,Flex Fuel,30930
6536,Buick,Lucerne,227.0,6.0,Flex Fuel,34830
6537,Buick,Lucerne,227.0,6.0,Flex Fuel,33230
6538,Buick,Lucerne,227.0,6.0,Flex Fuel,32730
6539,Buick,Lucerne,292.0,8.0,Performance,42515
6540,Buick,Lucerne,227.0,6.0,Flex Fuel,29230
6541,Buick,Lucerne,227.0,6.0,Flex Fuel,35625
